10
2 3
184 457 6
184 462 6
184 463 5
184 467 10
184 468 3
184 471 3
184 475 8
184 477 8
184 478 4
184 479 4
184 481 4
184 485 4
184 486 4
184 488 4
185 186 10
185 187 7
185 189 3
185 193 4
185 194 10
185 196 5
185 197 2
185 198 3
185 202 5
185 205 2
185 207 6
185 209 7
185 212 10
185 217 8
185 218 6
185 219 6
185 220 3
185 224 6
185 226 7
185 228 1
185 229 6
185 230 5
185 232 2
185 234 10
185 237 8
185 239 10
185 242 10
185 248 5
185 250 1
185 253 10
185 255 9
185 259 3
185 260 7
185 265 7
185 266 10
185 269 3
185 270 10
185 272 1
185 275 9
185 276 1
185 278 1
185 279 6
185 285 9
185 287 6
185 291 9
185 292 9
185 294 9
185 295 5
185 296 10
185 298 9
185 299 9
185 300 8
185 301 7
185 302 4
185 304 8
185 307 4
185 308 9
185 310 1
185 312 2
185 313 3
185 314 8
185 316 9
185 319 10
185 320 4
185 321 2
185 322 7
185 323 3
185 324 2
185 326 6
185 328 1
185 330 2
185 331 3
185 332 4
185 333 4
185 336 9
185 337 7
185 340 9
185 341 8
185 343 8
185 344 3
185 347 8
185 348 5
185 350 2
185 351 1
185 352 6
185 354 2
185 356 1
185 357 10
185 358 7
185 359 1
185 360 8
185 361 7
185 363 6
185 365 10
185 366 2
185 368 9
185 370 5
185 371 7
185 373 8
185 375 7
185 376 7
185 378 5
185 384 8
185 385 1
185 387 5
185 392 5
185 395 3
185 396 9
185 397 1
185 399 6
185 400 6
185 401 3
185 405 2
185 408 3
185 409 1
185 412 2
185 413 4
185 415 9
185 417 5
185 419 1
185 420 3
185 422 4
185 423 3
185 427 2
185 431 10
185 434 10
185 439 8
185 440 10
185 443 3
185 446 1
185 447 2
185 450 10
185 451 3
185 454 3
185 459 3
185 461 5
185 463 10
185 465 4
185 467 1
185 468 3
185 469 10
185 470 7
185 471 5
185 472 5
185 473 4
185 475 9
185 476 2
185 480 9
185 481 2
185 482 8
185 483 2
185 486 8
185 487 10
185 489 6
186 187 3
186 189 7
186 190 2
186 193 8
186 194 10
186 195 2
186 196 5
186 197 9
186 198 8
186 200 10
186 201 4
186 202 2
186 203 5
186 206 1
186 208 5
186 210 9
186 211 6
186 212 10
186 214 6
186 217 8
186 218 2
186 221 5
186 223 7
186 224 6
186 225 7
186 226 5
186 227 9
186 228 5
186 229 7
186 230 3
186 231 4
186 232 8
186 236 5
186 237 2
186 238 1
186 239 6
186 241 5
186 242 3
186 243 4
186 244 7
186 245 8
186 246 3
186 247 6
186 248 7
186 250 5
186 251 3
186 252 10
186 254 3
186 255 1
186 256 3
186 257 8
186 258 9
186 259 9
186 260 9
186 261 6
186 262 2
186 263 2
186 264 9
186 265 5
186 266 9
186 267 2
186 268 4
186 269 7
186 270 5
186 271 2
186 273 9
186 275 8
186 278 2
186 281 3
186 282 10
186 283 2
186 284 4
186 285 7
186 286 1
186 287 4
186 288 2
186 289 9
186 290 6
186 291 6
186 293 9
186 295 6
186 296 1
186 297 2
186 299 9
186 300 5
186 303 9
186 305 9
186 306 9
186 308 1
186 309 8
186 310 8
186 311 4
186 312 2
186 313 10
186 314 2
186 316 6
186 317 8
186 318 8
186 319 9
186 320 3
186 321 8
186 322 6
186 323 6
186 325 1
186 326 3
186 327 4
186 329 4
186 330 3
186 331 5
186 332 5
186 333 3
186 335 4
186 337 3
186 338 7
186 339 5
186 340 8
186 341 9
186 342 3
186 343 9
186 344 8
186 345 3
186 346 8
186 347 9
186 348 8
186 349 8
186 350 5
186 351 8
186 354 9
186 357 9
186 358 1
186 359 10
186 360 2
186 361 3
186 363 4
186 364 10
186 365 5
186 366 9
186 367 8
186 368 2
186 369 10
186 370 5
186 371 2
186 372 7
186 373 9
186 375 7
186 376 7
186 380 1
186 381 3
186 382 1
186 384 5
186 385 2
186 386 4
186 387 10
186 388 7
186 389 2
186 390 5
186 392 8
186 393 8
186 394 4
186 395 5
186 396 5
186 397 9
186 398 4
186 399 5
186 402 7
186 403 1
186 404 3
186 406 7
186 407 10
186 408 4
186 409 4
186 410 3
186 411 5
186 412 2
186 413 5
186 414 7
186 415 6
186 417 7
186 418 2
186 420 4
186 421 7
186 422 4
186 423 1
186 425 9
186 428 4
186 430 4
186 431 5
186 432 4
186 433 5
186 434 10
186 436 8
186 437 6
186 439 10
186 440 5
186 441 6
186 442 4
186 445 9
186 447 5
186 448 7
186 451 10
186 452 3
186 453 5
186 454 1
186 455 2
186 456 6
186 457 7
186 458 7
186 459 9
186 461 2
186 463 3
186 464 10
186 465 5
186 467 2
186 468 6
186 469 10
186 470 6
186 471 6
186 472 3
186 473 2
186 474 2
186 475 7
186 476 7
186 477 2
186 478 9
186 479 2
186 480 10
186 481 3
186 483 5
186 484 3
186 486 7
186 488 7
187 188 8
187 189 8
187 190 7
187 191 2
187 194 2
187 195 1
187 196 1
187 199 8
187 200 9
187 201 5
187 202 4
187 203 7
187 204 2
187 205 5
187 206 10
187 208 10
187 210 6
187 211 10
187 212 8
187 213 2
187 214 9
187 215 10
187 216 3
187 217 3
187 218 3
187 219 4
187 220 2
187 222 3
187 223 5
187 224 1
187 225 1
187 226 1
187 227 10
187 228 2
187 229 3
187 230 9
187 233 5
187 234 2
187 235 3
187 236 3
187 237 10
187 239 9
187 242 3
187 243 1
187 244 8
187 245 2
187 247 3
187 248 2
187 250 1
187 252 1
187 253 9
187 254 4
187 255 8
187 256 8
187 257 10
187 258 2
187 260 2
187 261 4
187 263 10
187 264 3
187 265 4
187 267 8
187 268 4
187 269 1
187 270 1
187 273 10
187 274 2
187 278 3
187 279 3
187 280 8
187 281 8
187 282 2
187 283 1
187 284 8
187 285 5
187 286 10
187 287 4
187 288 1
187 290 10
187 293 2
187 295 4
187 296 4
187 297 3
187 299 2
187 300 4
187 301 6
187 303 10
187 304 5
187 305 6
187 306 6
187 308 7
187 309 4
187 310 8
187 312 9
187 313 6
187 314 10
187 315 4
187 317 4
187 318 7
187 320 1
187 322 1
187 323 4
187 324 1
187 325 1
187 326 5
187 328 3
187 329 8
187 332 5
187 333 2
187 334 1
187 335 3
187 336 1
187 337 4
187 338 7
187 339 9
187 340 7
187 341 10
187 342 3
187 343 1
187 344 6
187 346 6
187 347 7
187 348 6
187 350 9
187 351 4
187 352 9
187 354 2
187 355 3
187 357 10
187 358 6
187 360 4
187 361 9
187 362 5
187 363 10
187 364 2
187 365 4
187 366 5
187 368 5
187 370 8
187 371 1
187 372 1
187 374 8
187 375 1
187 376 2
187 377 5
187 378 4
187 379 6
187 380 5
187 382 3
187 386 7
187 387 4
187 389 6
187 390 7
187 391 8
187 392 10
187 393 7
187 394 10
187 395 5
187 396 3
187 397 1
187 398 4
187 399 6
187 400 2
187 401 7
187 402 5
187 403 3
187 404 8
187 405 4
187 406 8
187 407 3
187 408 9
187 409 2
187 410 9
187 412 4
187 413 2
187 415 1
187 416 1
187 417 7
187 418 8
187 420 9
187 422 1
187 423 3
187 424 10
187 425 9
187 426 7
187 427 6
187 428 4
187 429 10
187 430 9
187 432 1
187 438 2
187 439 9
187 440 2
187 441 7
187 442 8
187 444 7
187 446 8
187 447 2
187 448 5
187 449 5
187 450 6
187 452 4
187 454 1
187 455 9
187 456 7
187 457 7
187 460 8
187 461 6
187 462 1
187 463 9
187 464 9
187 467 5
187 468 9
187 471 8
187 472 9
187 475 6
187 476 8
187 478 1
187 479 1
187 480 8
187 481 10
187 483 9
187 484 4
187 486 2
187 488 5
187 489 4
189 190 10
189 191 5
189 192 6
189 193 4
189 194 1
189 195 7
189 198 1
189 199 2
189 200 8
189 201 8
189 202 7
189 203 10
189 204 7
189 205 2
189 206 1
189 207 6
189 208 4
189 209 8
189 210 4
189 212 8
189 213 5
189 214 7
189 215 6
189 216 9
189 217 3
189 218 8
189 219 4
189 220 7
189 221 5
189 222 1
189 224 8
189 225 6
189 226 6
189 227 6
189 228 3
189 229 1
189 230 4
189 231 10
189 232 4
189 233 5
189 234 10
189 235 4
189 236 10
189 237 3
189 238 3
189 239 5
189 240 2
189 241 5
189 242 10
189 243 5
189 245 1
189 246 4
189 247 2
189 248 5
189 249 1
189 250 1
189 251 2
189 252 2
189 253 7
189 254 4
189 255 9
189 256 7
189 257 7
189 259 7
189 260 10
189 261 5
189 262 1
189 264 6
189 265 3
189 266 3
189 267 4
189 268 2
189 269 2
189 270 7
189 271 6
189 272 2
189 273 9
189 274 9
189 275 2
189 276 7
189 277 7
189 278 2
189 279 1
189 280 9
189 281 1
189 282 2
189 283 2
189 284 9
189 285 4
189 287 6
189 288 1
189 289 10
189 290 3
189 291 5
189 292 8
189 293 1
189 294 4
189 295 9
189 296 8
189 297 8
189 298 2
189 299 6
189 300 8
189 301 6
189 302 8
189 303 8
189 304 2
189 305 8
189 306 9
189 307 5
189 308 1
189 309 5
189 310 3
189 311 10
189 312 9
189 313 2
189 314 7
189 315 2
189 316 8
189 317 1
189 319 1
189 320 4
189 321 7
189 322 8
189 323 5
189 324 5
189 325 6
189 326 8
189 327 1
189 328 9
189 329 5
189 330 10
189 331 8
189 332 1
189 333 2
189 334 9
189 335 5
189 336 7
189 337 8
189 338 7
189 339 9
189 340 10
189 341 4
189 342 6
189 343 9
189 344 7
189 345 7
189 346 8
189 347 1
189 349 2
189 350 7
189 351 5
189 352 1
189 354 8
189 355 6
189 356 5
189 357 2
189 358 8
189 359 1
189 360 9
189 362 10
189 363 4
189 364 2
189 365 6
189 366 8
189 367 6
189 368 8
189 369 8
189 370 9
189 371 1
189 372 9
189 373 7
189 374 9
189 375 2
189 376 7
189 377 9
189 378 9
189 379 3
189 380 2
189 381 7
189 382 3
189 384 9
189 386 5
189 387 3
189 388 2
189 389 5
189 390 3
189 391 4
189 392 10
189 393 6
189 394 7
189 395 7
189 396 5
189 397 5
189 398 8
189 399 2
189 400 1
189 401 4
189 403 5
189 405 6
189 406 10
189 407 3
189 408 6
189 409 9
189 410 5
189 411 3
189 412 8
189 413 6
189 414 4
189 415 1
189 416 2
189 418 6
189 419 5
189 420 7
189 421 3
189 422 7
189 423 5
189 425 7
189 426 8
189 427 6
189 428 4
189 429 1
189 430 8
189 432 6
189 433 10
189 434 8
189 435 8
189 437 4
189 438 2
189 440 5
189 441 7
189 442 6
189 443 7
189 444 8
189 445 9
189 447 8
189 448 4
189 449 5
189 450 6
189 451 2
189 452 5
189 453 9
189 454 7
189 455 6
189 456 2
189 457 7
189 458 4
189 459 4
189 460 8
189 461 6
189 462 6
189 463 5
189 464 3
189 465 6
189 466 2
189 467 3
189 468 8
189 469 4
189 470 10
189 471 1
189 473 6
189 474 6
189 475 8
189 476 10
189 477 7
189 478 8
189 479 4
189 480 2
189 481 5
189 482 10
189 483 7
189 484 7
189 485 2
189 486 5
189 487 1
189 488 9
189 489 5
190 193 4
190 195 8
190 198 4
190 200 3
190 201 9
190 203 5
190 205 9
190 207 4
190 209 7
190 214 6
190 215 3
190 216 9
190 217 8
190 218 1
190 223 5
190 225 3
190 228 4
190 232 6
190 235 3
190 237 6
190 240 1
190 241 10
190 244 6
190 247 4
190 251 6
190 254 1
190 259 8
190 260 4
190 263 9
190 264 1
190 266 3
190 270 2
190 271 5
190 272 4
190 276 2
190 278 9
190 280 2
190 282 9
190 283 1
190 285 6
190 286 10
190 287 1
190 288 8
190 289 4
190 294 3
190 297 5
190 299 5
190 301 10
190 302 7
190 305 5
190 307 5
190 309 10
190 310 3
190 311 6
190 313 5
190 315 8
190 316 4
190 317 2
190 318 6
190 319 3
190 323 4
190 325 2
190 328 10
190 329 5
190 330 10
190 339 3
190 343 2
190 349 10
190 350 5
190 351 7
190 352 3
190 353 3
190 354 1
190 355 1
190 357 10
190 358 6
190 360 7
190 361 3
190 362 3
190 366 7
190 368 7
190 371 7
190 372 8
190 376 3
190 380 1
190 382 5
190 385 9
190 387 5
190 388 4
190 389 4
190 391 7
190 392 4
190 393 4
190 395 2
190 401 6
190 402 2
190 403 6
190 404 10
190 407 6
190 408 6
190 412 4
190 414 7
190 417 5
190 421 7
190 422 8
190 423 6
190 424 3
190 425 6
190 426 6
190 427 7
190 429 3
190 430 8
190 431 8
190 432 2
190 433 3
190 435 5
190 436 5
190 437 10
190 438 2
190 439 10
190 440 7
190 441 1
190 443 4
190 444 2
190 446 8
190 450 10
190 451 10
190 453 2
190 455 10
190 457 4
190 458 3
190 460 3
190 461 5
190 467 9
190 468 9
190 470 1
190 474 3
190 475 7
190 476 4
190 479 5
190 480 4
190 487 6
190 489 6
191 195 10
191 196 9
191 198 5
191 200 1
191 203 4
191 207 8
191 209 6
191 210 8
191 215 1
191 219 2
191 221 3
191 223 1
191 225 4
191 228 3
191 230 10
191 231 7
191 233 1
191 236 2
191 239 1
191 240 9
191 242 7
191 245 10
191 248 8
191 250 7
191 251 9
191 255 9
191 256 7
191 257 5
191 260 3
191 262 10
191 263 6
191 266 4
191 267 9
191 268 5
191 270 5
191 272 1
191 274 7
191 276 4
191 277 3
191 278 10
191 284 7
191 286 3
191 287 4
191 288 10
191 292 6
191 294 5
191 296 5
191 298 7
191 300 2
191 301 3
191 306 4
191 307 2
191 308 2
191 309 1
191 312 8
191 314 3
191 315 1
191 316 10
191 320 1
191 322 10
191 327 1
191 328 5
191 330 10
191 331 8
191 336 2
191 338 9
191 340 10
191 341 5
191 343 9
191 344 10
191 345 7
191 346 6
191 347 1
191 348 5
191 349 6
191 351 8
191 354 8
191 355 4
191 357 8
191 358 7
191 359 7
191 361 10
191 362 2
191 364 10
191 366 6
191 368 1
191 369 8
191 370 6
191 371 5
191 372 1
191 374 10
191 375 3
191 377 7
191 379 2
191 385 8
191 386 6
191 394 8
191 397 3
191 399 10
191 400 10
191 401 8
191 402 6
191 405 7
191 406 10
191 407 3
191 408 7
191 409 6
191 410 7
191 412 3
191 413 4
191 414 6
191 416 3
191 417 9
191 420 4
191 421 9
191 422 2
191 423 1
191 424 8
191 425 2
191 429 5
191 431 2
191 432 1
191 433 8
191 434 6
191 435 10
191 436 7
191 437 5
191 438 7
191 439 6
191 443 10
191 446 6
191 447 2
191 451 4
191 455 4
191 457 7
191 458 4
191 460 3
191 464 3
191 466 8
191 467 1
191 468 2
191 469 10
191 472 2
191 473 9
191 475 5
191 476 3
191 478 10
191 482 9
191 483 1
191 484 4
191 485 6
191 486 1
191 487 1
192 195 9
192 197 1
192 198 9
192 200 3
192 201 8
192 202 10
192 204 3
192 205 5
192 206 4
192 207 9
192 209 6
192 210 8
192 211 9
192 213 8
192 214 1
192 215 3
192 216 1
192 217 9
192 218 9
192 219 7
192 220 4
192 221 3
192 222 3
192 224 10
192 225 5
192 226 8
192 228 2
192 229 5
192 232 10
192 233 4
192 234 10
192 236 10
192 237 5
192 238 5
192 239 5
192 240 1
192 242 1
192 243 10
192 244 10
192 246 7
192 247 8
192 249 4
192 250 2
192 251 10
192 252 7
192 255 1
192 258 9
192 259 6
192 260 9
192 261 7
192 263 8
192 264 6
192 266 10
192 267 2
192 268 3
192 269 7
192 270 9
192 271 10
192 272 3
192 273 6
192 274 8
192 275 2
192 276 5
192 277 3
192 278 10
192 279 2
192 280 6
192 282 10
192 284 6
192 285 7
192 287 6
192 288 5
192 289 5
192 290 10
192 291 4
192 292 3
192 294 2
192 295 1
192 296 2
192 297 6
192 298 10
192 299 4
192 300 1
192 301 2
192 306 5
192 307 2
192 309 8
192 311 1
192 313 8
192 314 7
192 315 2
192 316 2
192 317 8
192 319 8
192 320 1
192 323 2
192 325 3
192 326 2
192 328 1
192 329 2
192 332 4
192 333 3
192 335 1
192 336 9
192 338 6
192 339 5
192 340 9
192 341 9
192 342 1
192 344 5
192 345 9
192 346 10
192 347 8
192 348 1
192 349 10
192 350 8
192 352 8
192 353 6
192 354 1
192 355 8
192 356 8
192 357 6
192 359 5
192 360 1
192 361 3
192 362 9
192 363 8
192 364 2
192 365 3
192 367 4
192 368 2
192 369 8
192 370 6
192 373 5
192 374 6
192 375 2
192 377 10
192 378 9
192 379 4
192 380 9
192 381 10
192 382 1
192 383 10
192 384 8
192 385 8
192 386 1
192 387 2
192 388 7
192 389 8
192 390 1
192 392 1
192 393 8
192 395 3
192 396 2
192 397 8
192 399 10
192 400 10
192 402 4
192 403 6
192 404 7
192 405 1
192 406 2
192 409 4
192 410 9
192 411 5
192 412 7
192 413 9
192 415 10
192 416 7
192 417 5
192 418 2
192 419 3
192 421 1
192 422 2
192 423 2
192 424 6
192 426 6
192 428 1
192 429 4
192 430 10
192 432 7
192 433 8
192 434 2
192 435 9
192 436 4
192 438 10
192 439 5
192 440 7
192 441 3
192 442 9
192 443 5
192 444 10
192 445 1
192 449 3
192 450 3
192 452 8
192 453 10
192 455 3
192 456 8
192 457 3
192 458 9
192 459 7
192 460 6
192 461 4
192 462 3
192 463 3
192 464 1
192 465 1
192 468 9
192 470 2
192 471 2
192 472 6
192 474 8
192 476 4
192 477 9
192 480 10
192 481 8
192 482 3
192 483 8
192 484 6
192 485 3
192 486 9
192 487 8
192 489 9
193 195 10
193 196 10
193 198 4
193 200 7
193 201 2
193 203 6
193 204 1
193 205 1
193 206 3
193 207 1
193 208 4
193 209 3
193 210 3
193 211 4
193 212 5
193 213 1
193 214 8
193 215 7
193 218 1
193 219 5
193 220 5
193 221 2
193 222 2
193 224 4
193 225 1
193 226 10
193 227 10
193 230 9
193 231 4
193 232 4
193 233 7
193 234 9
193 235 7
193 237 1
193 239 5
193 240 5
193 241 1
193 244 5
193 245 8
193 247 7
193 248 2
193 249 3
193 252 8
193 255 6
193 256 8
193 258 7
193 260 10
193 261 7
193 262 7
193 266 6
193 267 3
193 268 6
193 269 6
193 270 4
193 271 7
193 272 10
193 274 7
193 275 9
193 276 8
193 277 8
193 278 8
193 280 5
193 282 2
193 283 5
193 285 6
193 286 4
193 287 10
193 289 1
193 290 7
193 294 8
193 295 9
193 296 2
193 297 8
193 298 5
193 299 6
193 301 1
193 302 7
193 303 2
193 304 4
193 305 7
193 306 6
193 307 8
193 308 5
193 309 9
193 310 8
193 312 10
193 315 6
193 316 7
193 317 8
193 318 3
193 320 7
193 321 10
193 322 6
193 323 1
193 325 8
193 326 1
193 327 4
193 328 4
193 329 7
193 332 2
193 334 9
193 335 10
193 336 1
193 337 1
193 338 10
193 339 3
193 340 10
193 341 8
193 343 3
193 344 2
193 345 4
193 346 8
193 347 5
193 348 3
193 349 4
193 350 10
193 351 5
193 352 9
193 353 8
193 354 9
193 355 10
193 356 4
193 357 10
193 358 7
193 360 9
193 361 10
193 362 7
193 364 8
193 365 2
193 366 6
193 367 7
193 368 8
193 369 9
193 370 7
193 371 4
193 372 7
193 373 9
193 374 6
193 375 2
193 376 1
193 377 2
193 378 10
193 379 8
193 381 3
193 382 5
193 383 3
193 386 4
193 387 8
193 389 7
193 390 9
193 391 8
193 393 5
193 394 6
193 397 3
193 398 6
193 399 2
193 400 9
193 402 8
193 405 6
193 406 6
193 408 2
193 409 1
193 410 10
193 411 6
193 412 8
193 414 4
193 415 8
193 416 3
193 417 4
193 420 9
193 421 4
193 422 3
193 424 4
193 425 1
193 427 10
193 428 7
193 430 4
193 433 4
193 434 6
193 436 2
193 437 6
193 438 9
193 439 6
193 440 5
193 441 7
193 442 4
193 443 10
193 445 4
193 447 6
193 448 5
193 449 5
193 451 6
193 452 8
193 453 2
193 454 9
193 456 2
193 457 7
193 458 9
193 459 6
193 460 9
193 461 8
193 462 3
193 463 4
193 464 7
193 465 5
193 466 8
193 467 9
193 469 2
193 471 3
193 472 7
193 475 10
193 477 6
193 478 2
193 479 10
193 480 9
193 481 3
193 483 3
193 484 7
193 485 8
193 486 8
193 487 8
193 488 6
194 196 8
194 201 1
194 203 1
194 205 2
194 208 7
194 210 6
194 212 7
194 214 5
194 215 2
194 216 2
194 218 4
194 220 8
194 222 1
194 223 9
194 224 1
194 226 8
194 227 8
194 228 9
194 229 6
194 232 1
194 233 2
194 238 6
194 242 8
194 244 5
194 245 3
194 246 3
194 247 1
194 251 7
194 252 6
194 253 7
194 254 10
194 256 4
194 262 1
194 267 1
194 270 8
194 274 5
194 275 10
194 276 9
194 278 6
194 279 3
194 281 1
194 282 9
194 283 4
194 290 5
194 292 6
194 294 6
194 298 1
194 299 10
194 300 1
194 301 3
194 302 1
194 303 2
194 304 7
194 305 4
194 306 10
194 307 4
194 309 4
194 310 1
194 312 9
194 313 10
194 316 5
194 317 3
194 318 9
194 319 5
194 321 2
194 323 7
194 324 5
194 325 10
194 326 2
194 327 5
194 328 6
194 329 1
194 334 3
194 340 5
194 344 1
194 346 10
194 347 10
194 350 8
194 352 1
194 354 3
194 355 10
194 357 9
194 358 8
194 359 7
194 362 3
194 365 7
194 366 6
194 369 9
194 370 7
194 373 4
194 380 3
194 382 9
194 384 2
194 385 10
194 387 10
194 390 4
194 394 5
194 402 7
194 404 10
194 409 1
194 410 6
194 411 8
194 414 10
194 415 9
194 416 6
194 419 10
194 421 1
194 423 8
194 424 3
194 427 8
194 429 9
194 433 6
194 434 7
194 435 6
194 436 5
194 438 7
194 439 10
194 440 7
194 441 7
194 443 10
194 448 9
194 449 9
194 450 1
194 454 5
194 455 3
194 457 6
194 458 5
194 460 10
194 462 6
194 466 8
194 467 1
194 470 7
194 477 5
194 480 2
194 486 4
194 487 8
195 196 7
195 198 10
195 199 6
195 200 7
195 201 7
195 202 4
195 203 8
195 205 4
195 206 9
195 207 10
195 208 9
195 209 7
195 210 6
195 211 2
195 212 2
195 215 9
195 216 3
195 217 10
195 218 1
195 221 2
195 222 5
195 223 9
195 225 9
195 227 5
195 228 6
195 229 3
195 231 8
195 232 5
195 234 6
195 235 1
195 236 2
195 237 3
195 238 5
195 240 6
195 241 5
195 242 2
195 243 10
195 247 5
195 249 10
195 250 10
195 252 3
195 253 8
195 254 4
195 255 9
195 256 10
195 258 4
195 260 3
195 262 4
195 264 1
195 265 4
195 266 2
195 267 8
195 268 10
195 269 2
195 271 10
195 275 4
195 276 3
195 277 8
195 278 9
195 279 10
195 281 4
195 285 4
195 286 7
195 288 1
195 289 9
195 293 2
195 294 9
195 295 1
195 296 10
195 298 2
195 300 7
195 303 3
195 304 10
195 305 5
195 307 9
195 309 6
195 311 6
195 314 10
195 315 4
195 316 4
195 317 4
195 318 1
195 319 2
195 320 5
195 321 9
195 322 6
195 324 10
195 325 6
195 326 6
195 327 7
195 328 1
195 329 5
195 330 6
195 331 2
195 333 3
195 335 10
195 336 1
195 337 6
195 341 10
195 342 5
195 343 8
195 344 5
195 346 1
195 347 9
195 348 6
195 350 3
195 351 3
195 352 8
195 354 7
195 356 10
195 358 6
195 361 2
195 364 7
195 365 7
195 366 1
195 367 1
195 368 2
195 369 5
195 371 5
195 372 5
195 374 4
195 376 4
195 378 2
195 381 3
195 382 6
195 383 10
195 384 9
195 385 1
195 386 10
195 390 7
195 391 3
195 393 7
195 394 5
195 395 9
195 396 9
195 397 10
195 398 4
195 399 6
195 400 4
195 401 8
195 402 4
195 404 6
195 406 5
195 408 6
195 409 4
195 410 9
195 411 9
195 412 7
195 413 4
195 415 4
195 416 7
195 417 1
195 419 3
195 420 4
195 423 10
195 425 9
195 426 6
195 428 3
195 429 5
195 430 2
195 431 10
195 432 5
195 433 6
195 434 3
195 435 4
195 436 9
195 437 3
195 439 2
195 440 8
195 441 3
195 442 3
195 443 7
195 444 9
195 445 5
195 446 1
195 447 3
195 448 8
195 449 4
195 450 8
195 453 4
195 454 7
195 455 4
195 456 2
195 457 7
195 458 7
195 459 9
195 460 2
195 461 8
195 462 1
195 464 9
195 465 8
195 466 3
195 467 9
195 470 10
195 471 1
195 472 6
195 473 5
195 474 9
195 475 3
195 476 7
195 477 1
195 478 6
195 479 8
195 480 5
195 482 10
195 484 9
195 487 5
195 489 8
196 197 5
196 198 5
196 200 9
196 202 7
196 203 10
196 204 10
196 205 9
196 206 4
196 207 8
196 208 6
196 209 10
196 211 7
196 212 3
196 213 10
196 214 8
196 215 6
196 216 9
196 220 8
196 221 5
196 223 3
196 224 5
196 226 3
196 227 1
196 228 8
196 229 9
196 230 9
196 231 4
196 232 3
196 234 5
196 235 2
196 236 3
196 237 1
196 238 5
196 239 9
196 240 7
196 242 2
196 243 6
196 244 1
196 245 4
196 246 5
196 247 2
196 248 1
196 250 5
196 251 9
196 252 3
196 253 9
196 254 6
196 255 5
196 256 5
196 257 10
196 259 1
196 260 8
196 261 2
196 262 1
196 264 7
196 265 10
196 266 1
196 267 4
196 268 5
196 273 3
196 274 8
196 278 8
196 280 7
196 281 1
196 282 10
196 283 2
196 284 10
196 285 5
196 286 1
196 288 9
196 289 3
196 293 8
196 295 3
196 298 6
196 299 8
196 300 6
196 301 10
196 303 7
196 304 1
196 305 6
196 306 8
196 307 4
196 308 8
196 309 8
196 311 5
196 313 6
196 314 4
196 315 6
196 317 9
196 318 8
196 319 1
196 320 9
196 321 10
196 322 1
196 323 8
196 325 3
196 326 5
196 327 10
196 329 10
196 330 5
196 332 4
196 333 4
196 334 9
196 335 8
196 336 3
196 337 4
196 340 5
196 342 7
196 345 10
196 347 7
196 348 5
196 349 8
196 350 3
196 352 3
196 353 6
196 354 3
196 355 1
196 356 7
196 358 6
196 360 1
196 363 3
196 366 8
196 368 5
196 369 4
196 372 4
196 374 5
196 375 2
196 376 5
196 377 9
196 378 6
196 379 5
196 380 6
196 381 8
196 383 10
196 384 9
196 386 7
196 387 10
196 388 4
196 389 9
196 390 6
196 391 6
196 392 10
196 393 3
196 395 8
196 396 9
196 397 9
196 398 7
196 399 9
196 400 1
196 402 4
196 403 9
196 404 5
196 405 6
196 407 7
196 408 5
196 409 7
196 410 4
196 412 8
196 414 5
196 415 9
196 416 2
196 419 5
196 420 1
196 422 7
196 423 8
196 424 2
196 425 5
196 426 10
196 428 5
196 429 1
196 430 6
196 433 1
196 434 3
196 435 10
196 436 3
196 437 7
196 438 5
196 440 10
196 441 1
196 442 5
196 444 4
196 445 2
196 446 9
196 448 1
196 449 2
196 450 2
196 453 2
196 454 9
196 455 10
196 456 6
196 457 1
196 458 2
196 460 2
196 462 10
196 463 1
196 464 1
196 467 9
196 468 1
196 470 1
196 472 9
196 474 4
196 475 6
196 477 8
196 478 8
196 479 3
196 480 3
196 482 9
196 483 1
196 484 1
196 485 1
196 486 5
196 487 9
196 489 5
197 198 3
197 199 3
197 200 4
197 201 8
197 202 3
197 203 10
197 205 8
197 206 5
197 207 8
197 208 8
197 209 5
197 210 8
197 211 1
197 212 4
197 213 3
197 214 3
197 215 6
197 216 4
197 217 1
197 218 3
197 219 8
197 220 2
197 221 7
197 222 3
197 224 10
197 225 6
197 226 10
197 227 4
197 228 3
197 229 10
197 230 8
197 231 8
197 235 10
197 237 1
197 238 4
197 239 4
197 240 4
197 241 10
197 243 3
197 244 8
197 245 8
197 246 1
197 247 5
197 248 7
197 249 4
197 251 4
197 252 8
197 253 6
197 254 4
197 255 10
197 257 10
197 258 3
197 259 5
197 260 9
197 261 1
197 264 10
197 265 6
197 266 9
197 267 5
197 269 8
197 270 9
197 271 6
197 272 3
197 273 7
197 274 7
197 275 1
197 276 5
197 277 2
197 278 8
197 279 10
197 280 9
197 281 2
197 282 10
197 283 2
197 284 8
197 285 7
197 286 3
197 287 9
197 288 7
197 289 4
197 291 10
197 292 10
197 293 4
197 294 2
197 295 4
197 296 7
197 297 10
197 298 2
197 299 6
197 300 7
197 301 5
197 302 10
197 303 7
197 305 5
197 307 7
197 308 10
197 309 5
197 311 5
197 312 6
197 313 9
197 315 7
197 318 6
197 319 2
197 320 9
197 321 3
197 322 2
197 323 4
197 324 1
197 325 5
197 327 2
197 328 3
197 329 4
197 330 5
197 331 6
197 333 7
197 335 2
197 336 8
197 337 5
197 338 4
197 339 3
197 340 1
197 341 4
197 342 10
197 344 2
197 345 9
197 346 9
197 348 10
197 349 5
197 350 4
197 351 10
197 352 6
